created at,tweet,retweet,favorite,sentiment
2019-06-08 01:30:03,Three businesses celebrate grand opening of renovated downtown building at 100 S. Kansas Ave. #topcity… https://t.co/iLENmuhuTX,0,0,positive
2019-06-08 01:30:00,"Check out. Why Facebook Provides Scale, but Instagram and Pinterest Offer Relevance for Social Commerce… https://t.co/9yheIOdeDQ",0,0,positive
2019-06-08 01:29:43,Is the U.S. economy about to contract? Three charts say maybe not https://t.co/A6Pq1FrUd9 #news #business #social https://t.co/NA7RnewcMI,0,0,positive
2019-06-08 01:29:04,"⚡️ Spark a #Coin
⚡️ Spark a #Token
⚡️ Spark a #Business
⚡️ Spark a #Revolution

Spark an Idea with @Syscoin Spark… https://t.co/O9H4WqEWXO",7,10,neutral
2019-06-08 01:29:03,"Small businesses rely on your feedback, so if you're hitting up a locally owned bakery today, be sure to leave a re… https://t.co/6bWukhwvg3",0,0,positive
2019-06-08 01:29:02,The mentality of champions is that they look out for problems to solve it. #business,0,0,neutral
2019-06-08 01:28:29,@TrendMicro: Prepare for the age of #IIoT security #trendMicro https://t.co/h30jyekpyL #business #entrepreneur… https://t.co/8hxCwTiTXu,11,4,neutral
2019-06-08 01:28:25,If you don’t like fixing problems then do go into business. #business,0,0,neutral
2019-06-08 01:28:02,"""If you don't understand the details of your business you are going to fail.""
~ Jeff Bezos #business",0,1,negative
2019-06-08 01:27:46,"""3 MAJOR BENEFITS 
OF ONLINE MEETINGS
&amp; CONFERENCES"" 

https://t.co/ePahDS3nRY     
((Triple Bottom Line))… https://t.co/4Vpf70FIDY",1,1,positive
2019-06-08 01:27:39,"Who or what deserves the blame when artificial intelligence causes harm? 
 #artificialintelligence #business… https://t.co/rVD0zolzHO",0,1,negative
2019-06-08 01:26:42,One thing that makes a dentist important is a tooth ache while the only thing that makes a doctor important is sick… https://t.co/jyvO5J9ohd,0,0,positive
2019-06-08 01:26:24,"Gotta admit, Larry knows business.. and the challenges of negotiating a solid deal, he paced around a bit contempla… https://t.co/Nfjgg1GK4y",0,0,neutral
2019-06-08 01:26:10,"🔥 Master Digital Marketing: Strategy, #SocialMediaMarketing, #SEO, #YouTube, #Email, #Facebook #Marketing,… https://t.co/4BL3E63Pql",3,1,neutral
2019-06-08 01:26:00,"While well-seasoned #salespeople know the secrets to drive productive conversations, fresh-faces sales reps might f… https://t.co/LqmlbXc5eL",0,1,neutral
2019-06-08 01:25:48,"#RealEstate #Investors &amp; Agents -  Real Estate Training - Valuable Tricks &amp; Tips That Show You Exactly, Step By Ste… https://t.co/d8HRuPmxzj",0,0,positive
2019-06-08 01:25:45,Playing the Piano with Goats – 2 Boys 1 Car https://t.co/rw6HQ7kqrS #retweet #follow #ian1 #iartg #asmsg #author… https://t.co/yR3YZPgZUn,0,1,neutral
2019-06-08 01:25:10,"The 2018 ""Misfit 3"" Top 25

https://t.co/JqbNOLQelK

#business #advice #foundr #hardwork #perseverance #courage… https://t.co/GAzInE8IRA",0,0,positive
2019-06-08 01:25:08,"Cumbria’s tourism economy now worth £2.9 billion and 65,000 jobs https://t.co/RcFmxOQTNY #Business https://t.co/eQQT8822Zi #176",0,0,positive
2019-06-08 01:25:07,Nigeria loses $2.8 billion to oil theft every year https://t.co/KiIkBGETkr #Business https://t.co/eQQT8822Zi #523,0,0,negative
2019-06-08 01:25:04,NASA opening the International Space Station to tourists https://t.co/6458Q9wFS5 #Business https://t.co/eQQT8822Zi #710,0,0,neutral
2019-06-08 01:25:03,U.S. oil rig count falls to lowest since February 2018 https://t.co/5Lp05UBLxe #Business https://t.co/eQQT8822Zi #923,0,0,neutral
2019-06-08 01:25:03,"Developing a #passion, #inspiring #innovation, merging #technology and the #arts, creating conditions for… https://t.co/N0QFWdW0Vs",0,0,positive
2019-06-08 01:25:01,#mens #travel #apparel #shoes #college #shop #business #shopping #maternity #headphones #indiedev #gamedev #win… https://t.co/J0NFOaKn5Q,2,2,positive
2019-06-08 01:24:39,"#Contract review is essential for good #business #management. We always need to understand the detail, before we si… https://t.co/IeeWT1vLt0",0,0,positive
2019-06-08 01:24:32,"Real estate fam, follow this Rockstar: @TristanAhumada1 and his company labcoatagents 

#labcoatagents #RealEstate… https://t.co/hUb8advxnj",0,0,positive
2019-06-08 01:24:19,It's important to make your workspace your own. That's why I'm so excited about this new background for my office.… https://t.co/G2z0l3rXqY,0,1,positive
2019-06-08 01:24:11,"Not sure how to structure content for video marketing? In this video, you'll learn a simple 4-step formula for maki… https://t.co/4SRChxpnI5",0,0,negative
2019-06-08 01:23:22,"I’m not saying you should create problems o. What I’m trying to say is that for a solution to be valuable,  it has… https://t.co/9WZ7j1akWd",0,0,neutral
2019-06-08 01:23:13,"Have you ever listened to my ""Cool Things Entrepreneurs Do"" podcast? Now almost 500 episodes and lots of great info… https://t.co/vaJa1i3M3g",0,0,positive
2019-06-08 01:22:57,Top in #cloud #business &amp; #games SharePoint Framework Community Call Recording - 6th of June 2019 - Microsoft 365 D… https://t.co/YEET2BSluo,0,0,positive
2019-06-08 01:22:31,Check out our Step by Step #Business #Credit Building System https://t.co/P588moihg1 #smallbiz #funding #startup https://t.co/fP8IEykieC,1,1,neutral
2019-06-08 01:22:10,"When the day is supposed to be over... But isn't 🙄😭🙏

#HashTags #biz #bored #business #company #computer… https://t.co/6k6aFQxtAg",0,0,negative
2019-06-08 01:21:43,"What are you doing June 17th? Hopefully you won’t miss this event! 
 #business #announcement #discipline #marketing… https://t.co/56sqhEEtbQ",1,1,neutral
2019-06-08 01:21:38,Great business people look out for problems. Because problems is somewhat attached to success. #business,0,0,positive
2019-06-08 01:21:10,Most people fail because they’re programmed to fail. You’ll learn how to literally reprogram yourself for massive s… https://t.co/sbeyh7fzoy,0,1,negative
2019-06-08 01:21:09,How do you get  your first 100 customers in your #business? My guest discussed what  he did https://t.co/XsSSCjhsbs #entrepreneur,0,0,positive
2019-06-08 01:21:08,"Reposting @bestbuysuk:
Stop watching life pass you by! It’s time to get in on the action! Take the risk! Make the d… https://t.co/7ueLJ0h1HM",1,0,positive
2019-06-08 01:21:01,The secret of business is to know something that nobody else knows - Aristotle Onassis #quote #business #secret,0,0,negative
2019-06-08 01:20:56,"ForbesSpeakers members gather in New York to refine their Forbes Talks with world-class coach, Deborah Torres Patel… https://t.co/M4OAOiMMCN",0,0,positive
2019-06-08 01:20:54,#Business #Listings with a #website get 25% - 35% more #clicks. https://t.co/EncPwMAg9D,0,0,positive
2019-06-08 01:20:31,"Look out for opportunities. Look out for problems to solve, look out for what’s in demand and Supply the need. The… https://t.co/vK9UVXJVkA",0,0,neutral
2019-06-08 01:20:07,"#AR , #AI , and #newretail enables a personalized shopping experience based on years of customer data.… https://t.co/vai7ajdR3b",0,1,neutral
2019-06-08 01:20:03,"""What do you charge?"" is one of the FAQs we're asked! Why should #speakers know the answer? Watch via .@YouTube --… https://t.co/YuUErmmWz7",0,0,neutral
2019-06-08 01:19:53,"We love to hustle; that’s why...    #beautifulhomes
#motivation
#broker
#business
#realestate… https://t.co/13P8MwrsFp",1,1,positive
2019-06-08 01:19:52,"ForbesSpeakers members gather in New York to refine their Forbes Talks with world-class coach, Deborah Torres Patel… https://t.co/souVZBav4L",0,0,positive
2019-06-08 01:19:51,11 Tips That Yield Big Results  https://t.co/Hp92mEK0uC #entrepreneurlife #entrepreneur #business,0,1,neutral
2019-06-08 01:19:22,"Never forget these 3 types of people. 

#TeamISA #Entrepreneur #Business #Entrepreneurship #WontStop #Mindset… https://t.co/BngFOilhWP",2,0,neutral
2019-06-08 01:19:15,"""Success is the sum of small efforts - repeated day in &amp; day out"". - Robert Collier https://t.co/Jvwn6qQGyK… https://t.co/Ti0KLTrFgd",0,0,positive
2019-06-08 01:19:09,I will like to advice you to also look out for a need to meet. Be a solution provider. Statistics show 80% of busin… https://t.co/EtgDQjQFF8,0,0,neutral
2019-06-08 01:19:06,"Reposting @influenceindustries:
Today's Mantra
 #influenceindustries #chooseyourinfluence #entrepreneur #business… https://t.co/XVODpH7XcH",0,0,neutral
2019-06-08 01:18:25,Quick #voiceover https://t.co/aOBP7BO1WZ #business #corporatevideo #radio,0,0,positive
2019-06-08 01:17:41,"Man, I was really struggling with my #business #marketing on #facebook until I found this little gem of a #training… https://t.co/rzmY5VADDZ",0,0,positive
2019-06-08 01:17:11,Maker Faire halts operations and lays off all staff #startup #marketing #business #creativelysmart https://t.co/w2BHXcWkqu,1,0,neutral
2019-06-08 01:16:20,"When I left banking for the events industry in 2011, I saw an opportunity and a demand that is not currently being filled. #business",0,0,positive
2019-06-08 01:16:18,It was such a great honour to be part of the managing team of this 1st edition of @TEDXESSECAPAC in @ESSEC_AP campu… https://t.co/1XmlVpLlcf,0,0,positive
2019-06-08 01:16:10,Out Of Control Viral Marketing https://t.co/V0DwH6Swkn #marketing #business #income,0,0,neutral
2019-06-08 01:16:09,when should I business opportunity https://t.co/rfTmkLYKpo #opportunity #business #online,0,0,neutral
2019-06-08 01:16:09,turnkey business opportunities https://t.co/2312rKtMOo #Business #online #development,0,0,neutral
2019-06-08 01:16:05,Drones take to the skies for bigger Ivorian harvests #Innovation #technology #business  https://t.co/qyS3qv6dlU,0,0,neutral
2019-06-08 01:16:03,Internet Business Basics - Part 5.1 https://t.co/umISSxwlsM #online #Business #Internet,0,0,neutral
2019-06-08 01:16:02,Ipswich taxi drivers raise threat to #business from licensing changes … could put them out of business. Ipswich Bor… https://t.co/KmTSJkLERM,0,0,neutral
2019-06-08 01:15:43,when should I business opportunity https://t.co/f1muCtnCcb #opportunity #business #online,0,0,neutral
2019-06-08 01:15:42,"Focus on the good and it will lead to more goodness.

#MandyHale #Motivation #Achieve #Success #Persevere… https://t.co/V8AZvGiShG",1,0,positive
2019-06-08 01:15:15,"...June 07, 2019 at 10:15PM #Teamfollowback #SiguemeYTeSigo #sougofollow #TEAMFOLGER #Paz #Familha #RiodeJaneiro… https://t.co/9R2GI2bZD7",2,0,neutral
2019-06-08 01:15:12,"It is true that EVERYTHING HAPPENS FOR A REASON.
It's your responsibility to choose the best reason.

#mlm… https://t.co/ZUet09Pq0R",1,0,positive
2019-06-08 01:15:01,Self-awareness in the Workplace https://t.co/x4K8AfX5Hd via @PeopleDevelop1 #LeadershipDevelopment #leadership… https://t.co/wchYKmiTEA,0,0,neutral
2019-06-08 01:15:00,#dad #mom #time #love #today #morning #maternity #headphones #indiedev #gamedev #win #man #son #car #working #years… https://t.co/mOIHWP4cuY,0,0,positive
2019-06-08 01:15:00,"Exploring with the boy. Best thing in the world.

#family #kids #dad 
#thingstodo #parent
#business #entrepreneur… https://t.co/wGhHWgIvL0",0,0,positive
2019-06-08 01:15:00,💥Check out this play by play of the #surf industry by the decades by none other than @KatinUSA owner Glenn Hughes.… https://t.co/sDBjyCrwXD,0,0,negative
2019-06-08 01:14:03,"Couldn't agree more!
.
.
.
#Friday #FriYay #Weekends #WeekendFun #Sundays #Saturdays 
#InvestInRealEstate… https://t.co/sBstaxADEF",0,0,neutral
2019-06-08 01:14:02,Welcome to the #Future of Websites. Your #Online #Business 10 years ahead of the pack? https://t.co/WLUwK1ZClD https://t.co/LMBg3xBSW4,0,0,positive
2019-06-08 01:13:33,🏠  #WholeSalers #Business #Success  ▶  Online-Buying .net  ◀   #OnlineBusiness #Market #Deals #Sales #On_Buy_7_21… https://t.co/rzSOKWKeae,2,0,positive
2019-06-08 01:13:13,"Well, you guessed right - Diesel made the cut. Lol in 2019 o! (Funny but not funny in the real sense). This lack of… https://t.co/QClMmuWf7D",0,0,positive
2019-06-08 01:12:13,What We #Think We #Become..... #personaldevelopment #entrepreneur #entrepreneurs #entrepreneurlife… https://t.co/knbvIKyv8q,1,0,neutral
2019-06-08 01:12:10,Start investing with Acorns today! Get $5 when you use my invite link: (link: https://t.co/xgxhhlHN24) #Business… https://t.co/GMjcpXpVIG,0,0,neutral
2019-06-08 01:12:01,Growth Mindset in the Age of Digital Transformation (via Passle) by @Timothy_Hughes https://t.co/SuiFUdSLyY… https://t.co/RQ44d6n0rG,3,1,neutral
2019-06-08 01:11:24,"Diseases Are Killing Our Food, But Don’t Panic
https://t.co/CGGmeoX3qB
+1 KachingBot #Business",0,0,neutral
2019-06-08 01:10:49,#RealEstate Training: 12 Lead Generation Secrets That Make It Rain - How To Integrate These Secrets Into Your Overa… https://t.co/8a0luuCJMG,0,0,neutral
2019-06-08 01:10:45,97% of #consumers look at #ratings and read #onlinereviews to find a local #business | #KR1STNAMedia F.O.R.M is a F… https://t.co/6viBoxuDCg,0,0,neutral
2019-06-08 01:10:07,"If your #business is growing and you’re still on #QuickBooks, it may be time to re-evaluate your current business s… https://t.co/5SaRWr13vi",0,1,neutral
2019-06-08 01:09:52,Mexico averts Trump’s tariffs on its exports to US https://t.co/dZ2vIsOrrN #business #globalbiz,0,1,neutral
2019-06-08 01:09:40,Check out our website and grow your Social Media Presence! You can find the link in our Bio. Have a great weekend!… https://t.co/pkCxO2ItHX,0,3,positive
2019-06-08 01:09:01,"Do you have a large following on Social Media? contact me
Follow: @travel2go2?

Photo by @sharenode

#marketing… https://t.co/9RRQ9UiyUH",0,1,positive
2019-06-08 01:08:42,"""This is how we might finally replace passwords"" https://t.co/pDn2Htf3A8 #Business #Cybersecurity… https://t.co/BEfnymL2iO",0,0,neutral
2019-06-08 01:08:40,3 Reasons Why Consultants Must Have a Blog  #business #marketing #entrepreneur #consulting  #startup #training… https://t.co/vxrqTcuiS6,0,0,neutral
2019-06-08 01:08:23,Do want to know how you can still start a great blog today? #blogging #marketing #business https://t.co/VPWiCU3pmB,0,1,positive
2019-06-08 01:08:00,"4 I.T. Strategies Oil &amp; Gas Leaders Should Adopt To Conquer Business Goals This Year #oilandgas #business #strategy
https://t.co/F0sxdMSbai",0,0,neutral
2019-06-08 01:07:30,2019 State of B2B Content Consumption and Demand Report for Marketers https://t.co/upIEOT5rms #B2BMarketing #Business #ContentMarketing,2,3,neutral
2019-06-08 01:07:16,Maker Faire halts operations and lays off all staff https://t.co/G68zoNqwJb Sponsor: https://t.co/YJY53tlwwS #business,0,0,neutral
2019-06-08 01:07:10,"Reposting @aldamostert:
#personaldevelopment #personalgrowth #success #motivation #mindset #inspiration #selflove… https://t.co/rLFb1oUvKl",0,1,positive
2019-06-08 01:07:10,"&lt;3 #Bags, #pillows, #iPhone #cases, #business #cards &amp; much more! @melangetulsa @JJsGraphics @Zazzle https://t.co/N36R6TDkZS &lt;3",0,0,positive
2019-06-08 01:07:01,"George R.R. Martin’s next project is reportedly the video game, Elden Ring https://t.co/ULimoOWCSs #tech #business… https://t.co/gWw7QeDxKG",0,0,negative
2019-06-08 01:06:49,"https://t.co/BVb74VOEWj is for sale.  Please limit the link for details.

#business #realestate #insurance #agent… https://t.co/VFwc8XURQf",0,0,neutral
2019-06-08 01:06:20,My guest  discussed how he and his #business partner started a monthly subscription unlimited #graphicdesign company https://t.co/XsSSCjhsbs,0,0,neutral
2019-06-08 01:06:01,"Under the principle of “One Country, Two Systems” enshrined in the Basic Law, the Hong Kong Special Administrative… https://t.co/VYSADl3ymR",0,0,positive
