created at,tweet,retweet,favorite,sentiment
2019-06-08 00:20:59,"Scoop alert + new episode: Introducing Caregiver Smart Solutions, a new and more meaningful way to provide care, ga… https://t.co/blmfGoQP5t",0,1,positive
2019-06-08 00:20:51,"Unboxing iPhone XS 256GB https://t.co/GxnN9GwRZg
##tech #digital #onlinebusiness #smallbiz",0,0,neutral
2019-06-08 00:20:28,"⚠️Encryption Explained!

 #cybersecurity #infosec #computerscience #NexxyTech #computerengineering #riskmanagement… https://t.co/bwvD6apwQq",6,7,neutral
2019-06-08 00:20:03,This NYC Startup Has Built the Perfect Espresso Machine for Everyone On The Go https://t.co/y2rOyGVE3k via @AlleyWatch #tech #nyctech,0,0,positive
2019-06-08 00:18:21,Vast Majority of DApps for Finance Built on Ethereum #Blockchain - Cointelegraph https://t.co/jsRnbzHFYN #Tech https://t.co/zSPWvAgucH,0,0,neutral
2019-06-08 00:18:02,Google continues to preach multi-cloud approach with Looker acquisition https://t.co/HyrJDnLhfD #tech,0,0,neutral
2019-06-08 00:17:11,"Foreign tech workers are turning to Canada as US immigration becomes more difficult.

#tech #technology #talent… https://t.co/yHIQP2bAfe",0,0,positive
2019-06-08 00:17:08,#Science #Tech | https://t.co/1yY2nNpLgT Vigil photos lead to WeChat lockout How one BBC correspondent was locked o… https://t.co/9m9SogSEcC,0,0,neutral
2019-06-08 00:17:05,https://t.co/ugudwM6fcO #Womeninrobotics #Womenleaders #Robotics #Tech #Womeintechnology   #roboticists #Diversity… https://t.co/UFcK8lMNyw,1,0,neutral
2019-06-08 00:17:01,Chairman of the #NSS Governors presents #science &amp; #tech journalist @milesobrien with the Space Pioneer Award at… https://t.co/JrFNPYCv9U,2,9,neutral
2019-06-08 00:15:27,Vigil photos lead to WeChat lockout https://t.co/7USI3R619V #in #tech,0,0,neutral
2019-06-08 00:15:24,"How better data literacy and cloud skills can add $500m value for companies:  
They are two keys for the future of… https://t.co/zvLQ6JQyKK",0,0,positive
2019-06-08 00:15:16,Dude behind me is talking about paying $2500 for a STUDIO #SanFrancisco #neoliberalism #tech #asshole… https://t.co/YHSYg0QE8w,0,0,negative
2019-06-08 00:15:07,Check out this great #audiojungle item #Tech #Trailer https://t.co/YAe8yxiNbI #add,0,0,positive
2019-06-08 00:14:43,#clothing|#fashion|#tech|#lifestyle AONIJIE E4089 Unisex Fishing Hat Sun Visor Cap Hat Outdoor UPF 50 Sun Protectio… https://t.co/DuGrcC4sHH,0,0,neutral
