created at,tweet,retweet,favorite,sentiment
2019-05-31 08:41:09,"How Trump's trade tariff tweet put Mexico's back to the wall
#politic #tramp #USAvMEX  https://t.co/mzDFPFKQdy",0,1,neutral
2019-05-31 01:57:29,Thrilled to be working with Anthony Edwards from our #ER days on #DesignatedSurvivor.  Premieres June 7 on #Netflix… https://t.co/dPtD958oVP,17,143,positive
2019-05-30 22:20:10,"Photo By DasWortgewand | Pixabay 
 #hand #hands #shakinghands #politics #negotiation #contract #contracting #shakes… https://t.co/WwPXjzPdT6",0,0,neutral
2019-05-30 21:45:55,"#European #migration #politic in its naked truth.
States are just watching and NGO‘s are being prevented from human… https://t.co/cN7u9o2FyX",0,1,neutral
2019-05-30 19:02:05,"Photo By coombesy | Pixabay 
 #bigben #westminster #churchill #politics #politiek #congress #politicalhistory… https://t.co/yPTwuwI3JD",0,0,neutral
2019-05-30 15:59:04,"Because some (many) people asking me:
#MCPE is NOT #Minecraft: Pocket Edition anymore.

MCPE = #Market, #Climate,… https://t.co/UFQ4ASRV9u",1,0,positive
2019-05-30 11:13:02,Kamala Harris #KamalaHarris Congress #Congress Russia #Russia investigation #investigation #Politic Mueller Indicte… https://t.co/3xM64vVX3l,0,0,neutral
2019-05-30 10:04:53,App update and #politic https://t.co/C2Dk7uhEUw,0,0,neutral
2019-05-30 06:41:35,Proud to collaborate in this academic  research project ! #socialmedia #politic https://t.co/XFmrctkPuK,1,1,positive
2019-05-29 22:55:27,@NBCNews What a #media and #politic driven waste of my and other #taxpayermoney #MuellerReport,0,2,negative
2019-05-29 18:37:01,"New Abortion Laws. 🤔 Link in bio. 
.
.
.
#boc #byourcode #culture #culture #politics #politic #abortion… https://t.co/QjhjzrgGwO",0,1,positive
2019-05-29 13:39:48,I was looking at that big ship. Thinking about the change of food that more and more human beings will do not follo… https://t.co/G0kllWGZ2X,0,0,positive
2019-06-08 01:30:03,What I Love About #America: #FreeSpeech @pensignal #essay #blog #news #politics #government #Canada #USA #Writing… https://t.co/2S2sng8MK3,0,0,positive
2019-06-08 01:24:03,"What I Love About #America: #FreeSpeech
#blog #essay #news #politics #government #capitalism #socialism #freepress… https://t.co/TiZ9xH3n6d",0,0,positive
2019-06-08 01:21:43,"What are you doing June 17th? Hopefully you won’t miss this event! 
 #business #announcement #discipline #marketing… https://t.co/56sqhEEtbQ",1,1,neutral
2019-06-08 01:14:52,"@LiberalAus 
@ScottMorrisonMP  #TheLiarFromTheShire

#heybubbleboy

***WHAT  AUSTRALIA  SEE'S***

Australia see's… https://t.co/c81tNGH8hk",0,0,neutral
2019-06-08 00:56:01,Posted: 2 #newnatsjobs #Anywhere #Government at https://t.co/F6NolcadPy after: 2019-06-06 19:54 https://t.co/NB18N9vtCV,0,0,neutral
2019-06-08 00:54:14,"@mprice14 @scarflady777 @ericswalwell @fred_guttenberg No, we shouldn’t accept killings at schools. We shouldn’t ha… https://t.co/kcfdRGbkL1",0,0,neutral
2019-06-08 00:54:13,"The President has proven he is trying to help the working man.
And He, the President really don't 
Have to campaign… https://t.co/WfLBEETkx7",0,0,positive
2019-06-08 00:48:46,"@OneMillionHouse Thank you !Hope you enjoy""Prophecy"" https://t.co/ZPyNJBWuel #Call #Generations #people  #Legacy… https://t.co/CzdByMc1MK",0,0,neutral
2019-06-08 00:40:10,@realDonaldTrump you are a #Buffon #bully #nasty No ability to govern. The #Republicans are #complicit in this… https://t.co/k8Dv2XXC1R,0,0,negative
2019-06-08 00:39:02,"Green New Deal: Fix Inequality &amp; The Planet - via @smedian_network 

.@Medium #medium #blog #essay #news #politics… https://t.co/zcrVf2trAL",2,0,negative
2019-06-08 00:36:03,"Mayor Faith Goldy - via @smedian_network

.@Medium #medium #blog #essay #news #politics #government #FaithGoldy… https://t.co/ukHPZAvVad",0,0,neutral
2019-06-08 00:36:02,"January and February Review - via @smedian_network 

.@Medium #medium #blog #essay #news #politics #government… https://t.co/GDaglm6gqw",0,0,neutral
2019-06-08 00:34:32,"A World Held Captive -- We live in a world of awesome progress, but paradoxically, of appalling evils. But there's… https://t.co/h33iFHbw3N",0,0,positive
2019-06-08 00:31:30,"@ColinGJ Democratic #Government  is under lethal attack.
We need a #Federal ICAC to combat future #CORRUPTION, poli… https://t.co/DSAE7VKDuA",0,1,neutral
2019-06-08 00:24:03,"New Zealand Mosque Shooting and the Far Right - via @smedian_network

.@Medium #medium #blog #essay #politics #news… https://t.co/F43Ar250fR",0,0,positive
2019-06-08 00:20:15,"Why Are the Red Pandas Endangered? https://t.co/OUZiu6EDWq …  

#MariaCook #Sciencing #Read #Tradition #Forest… https://t.co/ClZrfWtNcD",0,0,neutral
2019-06-08 00:15:04,"My #Writing Life: Day 1 - via @smedian_network 

.@Medium #medium #writer #blog #essay #news #politics #government… https://t.co/5zNpYxwdNO",0,1,neutral
2019-06-08 00:11:01,Posted: 1 #newnatsjobs #Anywhere #Government at https://t.co/F6NolbSCY0 after: 2019-06-06 19:09 https://t.co/rWOnRLK47J,0,0,neutral
2019-06-08 00:04:51,Who is responsible? Our #government ? Us? How are we to #educate the mass of #uneducated of our #elderly and others… https://t.co/ir05vZBsck,0,0,positive
2019-06-08 00:01:06,@Ahmad_Noorani SO #STUPID  #Gay #Ahmad #Noorani @Ahmad_Noorani  &amp; #Bitch #Sana #Bucha @sanabucha   . The mentioned… https://t.co/sifsCu28ag,2,1,negative
2019-06-07 23:52:48,Shout-out to @LibertarianTees 🗽😎 #ready #readytogo #organizedcrime #organized #crime #congress #washingtondc… https://t.co/2cjxoAxBA0,0,0,positive
2019-06-07 23:50:45,"Interested in a job in #NewYork, NY? This could be a great fit: https://t.co/ZThi0K5b66 #Government",0,0,positive
2019-06-07 23:33:26,"This is how poorly @PTIOfficial is performing. The target for #tax base broadening is a distant thing, the… https://t.co/tiK4f2SiMk",0,0,negative
2019-06-07 23:31:58,Russia Says It Will Soon Begin Blocking Major VPNs https://t.co/yCJI7WxB1r #government,0,0,positive
2019-06-07 23:31:44,Posted: 4 #newnatsjobs #Memphis #Government at https://t.co/7kSpTYpJpN after: 2019-06-06 18:24 https://t.co/1szQhbxIAc,0,0,neutral
2019-06-07 23:30:45,A guide to language interpretation for #government agencies: How to build trust and strengthen #publicservices with… https://t.co/7xRkmTZFMc,0,0,neutral
2019-06-07 23:30:06,"Meghan McCain’s Democratic #Socialism Meltdown - via @smedian_network

.@Medium #medium #blog #politics #government… https://t.co/uGrIwjUUOr",0,0,neutral
2019-06-07 23:26:01,Posted: 1 #newnatsjobs #Anywhere #Government at https://t.co/F6NolbSCY0 after: 2019-06-06 18:24 https://t.co/sUFjVCQ0NA,0,0,neutral
2019-06-07 23:22:59,"Our own @smayranderson moderated a discussion today in #Dallas, TX with @RepRWilliams and his daughter and business… https://t.co/X5ohEIq5uV",4,4,positive
2019-06-07 23:22:56,I’d be ok with “should” advice from #government ... so I know to do the exact opposite.  Food Pyramid anyone? https://t.co/t42zJ33Fnm,0,0,positive
2019-06-07 23:18:05,"#GretaThunberg and the #ClimateChange Global #SchoolStrike - via @smedian_network 

.@Medium .@GretaThunberg… https://t.co/AWYn2h5roj",0,0,neutral
2019-06-07 23:18:03,"Top Stories of #2018 via @smedian_network

.@Medium #medium #blog #politics #government #tax #economy #finance… https://t.co/61py9yt0JT",0,0,positive
2019-06-07 23:18:02,"What I Love About #America: #FreeSpeech @pensignal
.@Medium #medium #blog #essay #news #politics #government… https://t.co/47MiUOtZKV",0,0,positive
2019-06-07 23:16:07,"@RepMarcyKaptur #USA
#Government #Policy #Regulation #Pollution
#Law #Tort #Liability
#Business #Lobbying… https://t.co/JZSeL4rgDq",0,0,neutral
2019-06-07 23:15:27,"People are not happy with her view...

https://t.co/DGAGoiT8w2

#UK #government #benefits",0,0,negative
2019-06-07 23:12:05,"Rebel Media: The Alt-Right Windbags - via @smedian_network

.@Medium #medium #blog #essay #news #politics… https://t.co/JxZ9YzmN4t",1,0,neutral
2019-06-07 23:12:04,"To My #DougFord Supporting #Friends and #Family @smedian_network 

.@Medium #FordCutsHurt #blog #news #Politics… https://t.co/ajuCWhvei9",1,0,positive
2019-06-07 23:10:08,Your next amazing #job is waiting for you in @SacCountyCA. Apply now to work for this great county!… https://t.co/Zno5xHME0X,1,0,positive
2019-06-07 23:00:47,Interested In Being A Contributing Party To Our Political Posts? Get Involved By Visiting Our Website:… https://t.co/7CJMWePnj0,0,0,positive
2019-06-07 22:59:29,Want to work in #Moscow? View our latest opening: https://t.co/GlbjdnF0Vl #Government,0,0,positive
2019-06-07 22:57:28,"Want to land a job like ""Pricing Analyst, Sr."" at BAE Systems? Applicant tracking systems look for specific keyword… https://t.co/VMOnjhe2n8",0,0,neutral
2019-06-07 22:57:28,Looking to score a job at BAE Systems? You're in luck. Click the link in our bio for the job description and inform… https://t.co/7ERqQpyu0U,0,0,neutral
2019-06-07 22:52:29,"Parsons Corporation is looking for teammates like you. See our latest #Government job openings, including ""ESE BMDS… https://t.co/XsFeOMziDC",0,0,positive
2019-06-07 22:49:49,"Can you recommend anyone for this #Government job in #FortIrwin, CA? Click the link in our bio to see it and more.… https://t.co/yQCFQmEy93",0,0,positive
2019-06-07 22:49:26,"Nervous to apply for a job like ""Technical Editor/Writer"" at BAE Systems? Apply even if you're not a 100% match. Yo… https://t.co/pqxuMMGJur",0,0,neutral
2019-06-07 22:47:11,@cathmckenna More rules regulations and labels by the #liberals #Government #Canada,0,0,positive
2019-06-07 22:46:28,Posted: 2 #newnatsjobs #Austin #Government at https://t.co/NTL7oLw5RX after: 2019-06-06 17:39 https://t.co/fY4o0ABqNs,0,0,neutral
2019-06-07 22:44:39,"If you're looking for work in #FortBragg, NC, check out this job: https://t.co/kMrpzoPRRZ #Government",0,0,neutral
2019-06-07 22:43:04,"Can you recommend anyone for this #Government job in #UniversalCity, TX? Click the link in our bio to see it and mo… https://t.co/KmHqLegy2s",0,0,neutral
2019-06-07 22:42:03,"#Economics 101: What you missed while sleeping through class @smedian_network 

.@thestartup_ .@Medium #medium… https://t.co/LTYODSBqoX",0,0,neutral
2019-06-07 22:42:02,"Think Like an Economist - via @smedian_network 

.@thestartup_ .@Medium #medium #blog #essay #news #politics… https://t.co/eQXrZBW5rt",0,0,neutral
2019-06-07 22:40:45,Posted: 1 #newnatsjobs #Anywhere #Government at https://t.co/F6NolbSCY0 after: 2019-06-06 17:39 https://t.co/A5M79DlM4t,0,0,neutral
2019-06-07 22:37:46,"If you're looking for work in #SanDiego, CA, check out this #Government job via the link in our bio: Space SME /Sr… https://t.co/n6DmD47KI4",0,0,neutral
2019-06-07 22:37:04,"Police Unccovers Ritual Shrine In Oyo State, 20 Persons Evacuated

#police #oyo #news #government #law #management… https://t.co/Lw2YUKJuch",0,0,neutral
2019-06-07 22:36:03,"Tyrannical Regimes @smedian_network 

.@Medium #medium #blog #essay #news #politics #government #fascist #tyrant… https://t.co/DgoFsalzYt",0,0,neutral
2019-06-07 22:36:02,"Economic Thought: Adam Smith “Wealth of Nations” - via @smedian_network 

.@thestartup_ .@Medium #medium #blog… https://t.co/drqBRuHOQ3",0,0,positive
2019-06-07 22:30:00,Our government affairs and public policy team bridges the gap between #healthcare and #government to make sure our… https://t.co/svEvYwPFUL,0,0,positive
2019-06-07 22:27:41,Global ALERT: #toxic #nuclear #radioactive #waste #dumping by #usgov in #USA by ⁦@realDonaldTrump &amp; #Republican… https://t.co/FhGor8dkLS,0,0,negative
2019-06-07 22:23:35,@politicianslie @wck47 @jeremycorbyn The #Government tranfered the responsibility onto #LocalAuthorities. Have you… https://t.co/0a6h9J0K8R,1,1,neutral
2019-06-07 22:23:08,"You know
Since the Constitution starts with We the People
and since everyone of those fucking #turnips sitting on J… https://t.co/KuT9Sf5llx",0,1,negative
2019-06-07 22:18:58,Who's up first?When this #RepublicanParty  of smaller and less intrusive #government has the reigns it's always int… https://t.co/Ph4RUlsKCv,1,2,negative
2019-06-07 22:15:08,2017 “Year of the Lie” | Christopher Oldcorn on #Patreon @pensignal #essay #politics #news #government #history… https://t.co/7siHpajUgS,0,0,neutral
2019-06-07 22:10:09,Cities Are On The Front Line Of Tackling Climate Change - And They Need To Do More #climatechange #renewable… https://t.co/CjSiI6Yy7f,0,0,positive
2019-06-07 22:08:41,"As an American that wants to only vote for ones that love handing out the so-call #free shit
You do realize if you… https://t.co/5H5RwzCP9N",0,0,positive
2019-06-07 22:05:06,#fbf 2018 #Law &amp; #Government #Networking Forum. This year June 20 @SXSkyBar &gt;&gt; https://t.co/vDKg7XLAIX #Chicago… https://t.co/IoGU00fMW9,1,2,neutral
2019-06-07 22:00:46,Posted: 1 #newnatsjobs #Anywhere #Government at https://t.co/F6NolcadPy after: 2019-06-06 16:59 https://t.co/CKsFf62UeD,0,0,neutral
2019-06-07 21:55:10,"#GreatAwakening #DarkToLight
Sometimes, a #description of the #description of a #despicable #video is as close as y… https://t.co/MJTNYV87Bh",2,0,neutral
2019-06-07 21:55:07,#Leaders in #crypto are crying for #government #oversight. Claiming #regulation for #cryptocurrencies made out of t… https://t.co/QTdaG5wBtK,0,1,negative
2019-06-07 21:53:58,This #Government job might be a great fit for you. Click the link in our bio to see it and more. Clinical Assurance… https://t.co/fpTzYscoJx,0,0,positive
2019-06-07 21:50:39,"Interested in a job in Washington, DC? This could be a great fit: https://t.co/Un4oMXeMlm #BoozAllen #Government",0,0,positive
2019-06-07 21:50:39,"The people are independent of any government. The Electoral College vote affects #government continuity and not the people.

#NervousNancy",0,0,neutral
2019-06-07 21:50:05,#politics #government Top Judiciary Republican: Mueller hearing could violate 'decency and decorum' rules: House Ju… https://t.co/DdMMtHTqx1,0,0,positive
2019-06-07 21:49:02,"Join Dell EMC and VMware at the HCI Workshop on June 20 in Washington, DC. Learn how VMware and Dell EMC deliver th… https://t.co/RYqG68eFT9",0,0,neutral
2019-06-07 21:47:47,"""In #America, the #government does not regulate #banks: banks regulate the government.  .. #Politicians are there s… https://t.co/Fnt00lO0eG",0,0,neutral
2019-06-07 21:45:05,"Democratic #Socialism - via @smedian_network

.@Medium #medium #blog #essay #uk #ukpolitics #capitalism #inequality… https://t.co/3UEnjANtD5",0,0,neutral
2019-06-07 21:45:05,"How Taxation Works - via @smedian_network

.@Medium #medium #blog #essay #news #politics #government #tax #economy… https://t.co/mOfZRwRFO7",1,0,neutral
2019-06-07 21:43:45,This job is now open at BAE Systems in VA. Follow us and turn on mobile alerts to hear about jobs like these as soo… https://t.co/UzlRl4DsgU,0,0,neutral
2019-06-07 21:40:00,"Late 2012 - Due to unfortunate personal circumstances, I leave @metpoliceuk 

Early 2013 - I find a job at a media… https://t.co/K9ZxOykawQ",0,0,negative
2019-06-07 21:39:03,"New #Job - Head of #PMO

#ProgrammeManagement - #RIBA – #Construction – Central #Government
#London – 6 months – Co… https://t.co/Y1ZaJq76yE",0,0,positive
2019-06-07 21:36:02,Glad I’m Not an Alabama Abuse Victim | Christopher Oldcorn on #Patreon - via @pensignal #blog #essay #politics… https://t.co/Ufdd6rOr2O,0,0,positive
2019-06-07 21:35:35,"Take your career to the next level at Parsons Corp. Apply today! https://t.co/ImyeZJiDbq #Government #Huntsville, AL",0,0,neutral
2019-06-07 21:32:53,"Interested in a job in #ScottAFB, IL? This could be a great fit. Click the link in our bio to apply: SMAAP Advisor:… https://t.co/3BDGSbIZhu",0,0,positive
2019-06-07 21:29:43,"Have you ever had a role like ""Quality - Data Analyst Intern (Summer 2019)""? What did you like most about that job? #Government #York, PA",0,0,positive
2019-06-07 21:25:32,"Want to work at BAE Systems? We're hiring in #Springfield, VA! Click the link in our bio for details on this job an… https://t.co/fVlXW19r8e",0,0,neutral
2019-06-07 21:20:45,Posted: 1 #newnatsjobs #Anywhere #Government at https://t.co/F6NolbSCY0 after: 2019-06-06 16:19 https://t.co/T7VENoZf6x,0,0,neutral
2019-06-07 21:16:35,"Had the pleasure of meeting the Honorable Kimberly Yee, 36th Treasurer of Arizona today! #technology… https://t.co/0CFMw8gHbW",0,0,neutral
2019-06-07 21:15:54,"Hardworking, Low Unemployment, Low Crime — DEPORT THEM – Christopher Oldcorn @pensignal #blog #essay #politics… https://t.co/kOZ1kjrL16",0,0,neutral
2019-06-07 21:09:44,"Want to work in #HillAFB, UT? View our latest opening: https://t.co/3p9Mps6x7g #Government",0,0,positive
2019-06-07 21:08:13,"Join the SAIC team! See our latest job opening here: https://t.co/DndDKDsxxL #Government #FortHood, TX",0,0,positive
2019-06-07 21:07:09,"What murders our nation has committed against many generations through abortions, Oh look at the amount of blood on… https://t.co/4jmdRcruLu",0,0,positive
2019-06-07 21:07:08,"The book of Jeremiah says before I formed you in the belly I knew you.
Jeremiah 1:5. God knows every child before t… https://t.co/ej5b2HpjTv",0,0,neutral
2019-06-07 21:06:43,"We're hiring! Read about our latest job opening here: Home Visitor, NPSP - https://t.co/sHeOqyZuGi #Government",0,0,positive
2019-06-07 21:04:04,Join the BAE Systems team! See our latest job opening here: https://t.co/AaiG7vpyDz #Government,0,0,positive
2019-06-07 21:02:24,“#CivilLibertarians persuaded the city's Board of Supervisors to pass the measure on the grounds that the… https://t.co/Q0TSY7sln2,0,0,neutral
2019-06-07 21:00:24,"Check out the FindBiometrics Directory where you'll find the leading solution providers for #financial, #enterprise… https://t.co/1QebBN1YXI",0,0,neutral
2019-06-07 21:00:17,"Are you a performance leader in government? Connect with your peers, share best practices, and provide valuable fee… https://t.co/RdAzFkJfW2",0,1,positive
2019-06-07 20:57:32,"Nervous to apply for a job like ""HUMINT Analyst - Afghanistan"" at BAE Systems? Apply even if you're not a 100% matc… https://t.co/Z7CLgr3vIa",0,0,neutral
2019-06-07 20:57:05,"Raising the #MinimumWage Makes Sense

#blog #essay #Economics #Government #Poverty #Work #Jobs #news #RaiseTheWage… https://t.co/0fqcOobfTp",0,0,neutral
2019-06-07 20:57:04,"Raising the #MinimumWage Makes Sense via @smedian_network 

.@Medium #medium #blog #essay #Economics #Government… https://t.co/dF2DrNKS1W",0,0,neutral
2019-06-07 20:57:03,"United Nations World Happiness Report - via @smedian_network

.@Medium #medium #blog #essay #UnitedNations #UN… https://t.co/5ncCWxjZWl",0,0,positive
2019-06-07 20:54:42,"Click the link in our bio to see currently open #Government jobs like ""Programmer Analyst I"" at BAE Systems in #GreatMills, MD.",0,0,neutral
2019-06-07 20:52:24,@ckerwhite What is the name of this moon-mars hybrid planet? WHAT IS NASA HIDING FROM US? #conspiracy #government #CIA #FBI #aliens,0,0,neutral
2019-06-07 20:52:13,The consequence was to so damage the reputation of the #ICRC with #Papuans as to limit its effectiveness in #West… https://t.co/wc4K6mzVFg,0,0,neutral
2019-06-07 20:50:11,It embeds his #degenerate style of #government in the fabric of the #Republic for the future. For those of us who b… https://t.co/DaJ27FkrXv,1,2,neutral
2019-06-07 20:49:29,"Can you recommend anyone for this #Government job in #Nashua, NH? Click the link in our bio to see it and more. Ope… https://t.co/8M1PlkVT1G",0,0,positive
2019-06-07 20:47:37,"#Russian #Government #Backs New #Version of #Chernobyl
https://t.co/24tQnZ7pyc https://t.co/ZmRrBkmt18",0,0,positive
2019-06-07 20:45:10,Hitler #Germany November 12 1933  - via @pensignal #blog #essay #politics #news #government #history #hitler #trump… https://t.co/m2GsGYlDYq,0,0,neutral
2019-06-07 20:45:06,"To My #DougFord Supporting #Friends and #Family: An Open #Letter

#FordCutsHurt #blog #news #Politics… https://t.co/abFHycFltj",0,0,positive
2019-06-07 20:45:06,#politics #government Why a GOP Super PAC is Bothering to Attack Steve Bullock’s Bid for President: By Nathan L. Go… https://t.co/dQjMgohVuo,0,0,positive
2019-06-07 20:43:50,"BAE Systems is hiring in #Quantico, VA! Click the link in our bio to apply: Expert Image Sciene/Analyst (SAR expert) #Government",0,0,neutral
2019-06-07 20:41:18,"Can you recommend anyone for this #Government job in #Colchester, VT? Click the link in our bio to see it and more.… https://t.co/Xaed0ysXVu",0,0,positive
2019-06-07 20:41:01,Posted: 1 #newnatsjobs #Anywhere #Government at https://t.co/F6NolbSCY0 after: 2019-06-06 15:39 https://t.co/hXybwgZ09G,0,0,neutral
2019-06-07 20:38:19,We're #victims of #scam by #Bruneian con man #Bahrin. #Government of #Brunei hasn't done anything for 10 years. 10… https://t.co/qgVQZdzRsG,0,1,neutral
2019-06-07 20:36:18,"We're hiring in #Springfield, VA! Click the link in our bio to apply to this job and more: Human Geography Instruct… https://t.co/Pc2tX5p21i",0,0,positive
2019-06-07 20:36:01,"Another short reading from my last #book ‘Iconoclasm’. 
You can find ‘Iconoclasm’ on the #amazon and… https://t.co/cYYsrBVWTD",0,0,neutral
2019-06-07 20:32:06,This job might be a great fit for you: Master Resilience Trainer-Performance Expert - https://t.co/TKPDF29N8d… https://t.co/WhZRHtr6IM,0,0,positive
2019-06-07 20:30:06,See our latest VA #Government job opportunity and click the link in our bio to apply: Staff Operations Officer- Level 2 at BAE Systems,0,0,positive
2019-06-07 20:27:33,"#HongKong’s top #court has #ruled the #government must #recognise #samesexmarriages legally #registered #overseas,… https://t.co/NtjNJqwz7D",0,0,positive
2019-06-07 20:27:05,"#Evangelicals are Venomous Snakes - via @smedian_network 

.@Medium #medium #blog #essay #jesus #politics #news… https://t.co/SmscCFBWLq",0,0,neutral
2019-06-07 20:24:23,"Smoke  #Politics #government 
Dennis Leary
https://t.co/38STSMKVIU",0,0,neutral
2019-06-07 20:21:15,"We're hiring in Sierra Vista, AZ! Click the link in our bio to apply to this job and more: Penetration Tester/Defen… https://t.co/2CAwiTwW78",0,0,positive
2019-06-07 20:21:01,"In a recent article in @Threatpost, @wirelesswench discusses the new #malware loader variants we found being used i… https://t.co/RShvXbbqWl",0,2,positive
2019-06-07 20:18:45,"Don't be shy. Score a job like ""Basic Project Engineer"" at Parsons Corporation by asking for referrals. It's a grea… https://t.co/AnTHq2sJCn",0,0,negative
2019-06-07 20:16:56,Congress To Investigate Deepfakes https://t.co/gZWM9F4Cgq #government,0,0,neutral
2019-06-07 20:15:00,"#CIOs and their staff and colleagues, including #CTOs &amp; #CISOs are the best equipped to understand how to extract t… https://t.co/OsQhfVSPZd",0,0,positive
2019-06-07 20:14:25,@GoPrzemyslaw @radio_szczecin Swedish #Government's &amp; #authorities call everyone for Swedes to build opinion about… https://t.co/vCbMfO6wXB,0,0,neutral
2019-06-07 20:08:24,This job might be a great fit for you: TAAC-A Afghan Air Force (AAF) Intelligence Advisor and Trainer -… https://t.co/FjTdEb846O,0,0,positive
2019-06-07 20:08:14,Shame on #NewZealand #government if we lose the #Kakapo under the current #GreenPartyNZ Coalition watch.… https://t.co/gKoUNzzo87,0,0,neutral
2019-06-07 20:07:50,"CIO of the Future: The Skills Government Tech Chiefs Need.
 #skills #socialmedia #publicsector #itmanagement… https://t.co/ylvMAiFbLn",1,0,neutral
2019-06-07 20:07:14,Working for the #Government pays off even after you are fired for being a crooked politician #Ohr #FBILoveBirds… https://t.co/3wlaNRmrXj,0,0,neutral
2019-06-07 20:05:03,"Republic of San Marino Issues Regulatory Policies on Tokens, Token Offerings https://t.co/954u9VstLA #Blockchain… https://t.co/4XGAY5QvQX",0,0,neutral
2019-06-07 20:04:16,"#Government &amp; #DWP have loads of ££££ Cash to burn
But
Can’t pay #pensions to 
#1950sbornwomen 
Support… https://t.co/S4SaN9Wb0R",10,8,neutral
2019-06-07 20:01:45,Posted: 1 #newnatsjobs #Jacksonville #Government at https://t.co/Yj0WMgGwWl after: 2019-06-06 14:54 https://t.co/iD242QbbNb,0,0,neutral
2019-06-07 20:01:25,We Will Review Spending So We Way Focus Primarily On Canada So We Become Strong! https://t.co/lZQ8fMI2tC #Canada… https://t.co/nycscQJxGo,0,0,positive
2019-06-07 20:01:06,It’s #EnviroWeek #government #fleets could be #saving $millions #taxpayer #cash across #Canada from #idling #carbon… https://t.co/LAjSnI1A1w,0,0,neutral
2019-06-07 20:01:06,"Aligarh 2-Year-Old Murdered Over Rs 10,000, National Outrage Erupts - NDTV  https://t.co/urXjPNY5eP
They deserve on… https://t.co/8ddSCuo0fN",0,0,neutral
